SITE_ID,SAMPLE_ID,SAMPLE_VERSION,REPLICATE_CODE,SAMPLE_DATE,SAMPLE_TYPE_DESCRIPTION,SAMPLE_METHOD_DESCRIPTION,SAMPLE_REASON,ANALYSIS_ID,DATE_OF_ANALYSIS,ANALYSIS_TYPE_DESCRIPTION,ANALYSIS_METHOD_DESCRIPTION,BMWP_N_TAXA,BMWP_TOTAL,BMWP_ASPT,CCI_N_TAXA,CCI_CS_TOTAL,CCI_ASPT,CSmax_CoS,BMWP_CoS,CCI_CoS,CCI,DEHLI_N_TAXA,DIS_TOTAL,DEHLI,EPSI_ML_S_GRP,EPSI_ML_ALL_GRP,EPSI_MIXED_LEVEL_SCORE,EPSI_S_GRP,EPSI_ALL_GRP,EPSI_FAMILY_SCORE,LIFE_N_TAXA,LIFE_SCORES_TOTAL,LIFE_FAMILY_INDEX,PSI_ML_AB,PSI_ML_ABCD,PSI_MIXED_LEVEL_SCORE,PSI_AB,PSI_ABCD,PSI_FAMILY_SCORE,WHPT_N_TAXA,WHPT_TOTAL,WHPT_ASPT,WHPT_NW_N_TAXA,WHPT_NW_TOTAL,WHPT_NW_ASPT,IS_THIRD_PARTY_DATA,LIFE_SPECIES_N_TAXA,LIFE_SPECIES_SCORES_TOTAL,LIFE_SPECIES_INDEX
56425,149891,1,,23/07/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117812,23/07/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),19,97,5,,,,,,,,15,49,3,1,1,100,2,5,31,19,117,6,,,,4,26,15,20,89,4,20,92,5,No,1,8,8
56425,170525,1,,18/11/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118168,18/11/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,44,4,,,,,,,,8,23,3,,,,1,2,23,10,62,6,,3,0,2,20,10,12,42,4,12,44,4,No,1,8,8
56425,176750,1,,18/05/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,140293,18/05/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,72,4,,,,,,,,13,47,4,,,,1,4,14,15,92,6,,2,0,1,22,5,17,70,4,17,69,4,No,,,
56425,173010,1,,25/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118797,25/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,61,5,,,,,,,,8,34,4,,,,1,3,22,10,64,6,,3,0,3,20,15,12,47,4,12,50,4,No,,,
56425,150904,1,,01/06/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119055,01/06/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,81,5,6,8,1,1,3,3,4,13,51,4,1,2,40,1,2,41,14,93,7,2,12,17,5,18,28,17,83,5,17,83,5,No,7,47,7
56425,151228,1,,02/11/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143201,02/11/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,69,4,5,6,1,1,3,3,4,10,37,4,2,3,47,2,5,34,14,91,7,3,11,27,6,26,23,16,63,4,16,65,4,No,5,33,7
56425,151294,1,,24/03/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119525,24/03/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,68,5,1,1,1,1,3,3,3,10,36,4,,0,0,1,3,17,13,82,6,,3,0,4,20,20,15,65,4,15,64,4,No,1,6,6
56425,151619,1,,01/09/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143246,01/09/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,50,4,2,2,1,1,1,1,1,10,38,4,1,1,37,1,3,26,12,78,7,1,6,17,4,20,20,14,53,4,14,52,4,No,4,29,7
56425,152200,1,,01/04/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,120659,01/04/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,66,4,1,1,1,1,3,3,3,11,35,3,,0,0,1,3,23,13,82,6,,7,0,3,23,13,15,57,4,15,60,4,No,2,12,6
56425,172172,1,,04/12/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,140537,04/12/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,57,4,,,,,,,,9,31,3,,,,1,3,15,11,68,6,,2,0,2,20,10,13,50,4,13,51,4,No,,,
56425,153077,1,,24/11/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143424,24/11/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),17,78,5,10,19,2,5,3,5,10,11,45,4,1,4,12,1,4,34,16,101,6,1,18,6,5,22,23,17,65,4,17,68,4,No,12,73,6
56443,168260,1,,22/11/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115245,22/11/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,60,4,,,,,,,,9,31,3,1,1,100,2,4,45,13,84,6,,2,0,7,21,33,15,60,4,15,61,4,No,,,
56443,172795,1,,27/06/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115873,27/06/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,60,5,,,,,,,,7,23,3,1,1,100,3,5,66,11,76,7,,2,0,9,22,41,13,60,5,13,61,5,No,,,
56443,148413,1,,29/08/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,141656,29/08/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),8,34,4,,,,,,,,7,20,3,,,,1,2,26,8,52,7,,,,2,10,20,9,37,4,9,37,4,No,,,
56443,174804,1,,21/11/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116303,21/11/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,34,4,,,,,,,,6,21,4,,,,2,3,80,7,50,7,,2,0,6,14,43,9,36,4,9,38,4,No,,,
56443,148881,1,,22/03/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116540,22/03/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,45,4,,,,,,,,8,36,5,1,1,100,3,4,69,9,65,7,,3,0,8,17,47,12,54,5,12,55,5,No,,,
56443,149137,1,,09/07/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116860,09/07/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,52,4,,,,,,,,11,38,3,1,1,100,1,4,23,12,74,6,,2,0,5,22,23,14,58,4,14,58,4,No,,,
56443,149300,1,,24/10/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,142975,24/10/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,55,4,,,,,,,,9,32,4,,,,2,4,47,12,78,7,,2,0,7,22,32,15,62,4,15,64,4,No,,,
56443,172042,1,,09/04/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,139651,09/04/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),13,50,4,,,,,,,,8,28,4,,,,,4,0,11,65,6,,2,0,3,23,13,13,48,4,13,49,4,No,,,
56443,149890,1,,23/07/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,117811,23/07/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),14,56,4,,,,,,,,10,32,3,,,,1,4,13,13,79,6,,2,0,3,22,14,15,61,4,15,62,4,No,,,
56443,172693,1,,21/11/1991,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118178,21/11/1991,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),15,72,5,,,,,,,,10,54,5,,,,3,5,53,13,89,7,,2,0,12,23,52,15,74,5,15,76,5,No,,,
56443,167792,1,,03/06/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,118393,03/06/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,53,4,,,,,,,,7,28,4,1,1,100,2,3,59,10,67,7,,2,0,7,15,47,12,57,5,12,55,5,No,,,
56443,150717,1,,27/11/1992,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143142,27/11/1992,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,45,4,,,,,,,,7,35,5,1,1,100,2,3,65,9,63,7,,2,0,9,15,60,11,49,4,11,51,5,No,,,
56443,150880,1,,19/05/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,143161,19/05/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,69,4,4,4,1,1,3,3,3,9,37,4,2,3,65,2,5,41,14,93,7,4,11,36,10,26,38,16,70,4,16,74,5,No,6,42,7
56443,151243,1,,08/11/1993,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119460,08/11/1993,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,43,4,2,2,1,1,1,1,1,7,28,4,1,1,37,2,3,51,9,61,7,1,5,20,6,16,38,11,49,4,11,46,4,No,3,21,7
56443,173073,1,,11/05/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119668,11/05/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,42,4,2,2,1,1,1,1,1,6,21,4,,1,0,1,3,28,10,63,6,,5,0,5,16,31,12,50,4,12,50,4,No,3,19,6
56443,151613,1,,01/09/1994,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,119912,01/09/1994,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,48,4,2,2,1,1,1,1,1,7,28,4,1,2,31,1,3,19,9,57,6,1,7,14,3,14,21,11,47,4,11,46,4,No,3,21,7
56443,170704,1,,01/04/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,120660,01/04/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),16,64,4,2,2,1,1,3,3,3,10,45,5,1,2,54,3,5,61,14,95,7,,5,0,12,23,52,16,71,4,16,73,5,No,3,19,6
56443,152632,1,,04/12/1996,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121198,04/12/1996,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),11,44,4,2,3,2,1,1,1,2,6,24,4,,1,0,1,2,21,9,59,7,,4,0,4,14,29,11,44,4,11,43,4,No,3,19,6
56443,173251,1,,24/11/1997,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,121923,24/11/1997,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),12,53,4,6,9,2,3,3,3,5,6,25,4,2,4,42,2,3,51,10,69,7,4,14,29,9,17,53,12,55,5,12,56,5,No,8,57,7
56443,342004,1,,23/04/2002,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",National: HI - HEADLINE INDICATOR - General Quality Assessment,336393,23/04/2002,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),14,63,5,9,10,1,1,3,3,3,11,55,5,7,9,73,5,7,68,12,86,7,13,23,57,17,27,63,16,80,5,16,83,5,No,10,78,8
56443,364009,1,,11/03/2003,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,357940,20/03/2003,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,ACTUAL ABUNDANCE: Actual abundance of taxa in the sample,11,43,4,,,,,,,,7,28,4,2,2,82,3,4,82,10,70,7,,3,0,11,20,55,13,50,4,13,54,4,No,,,
143569,554700,1,,23/05/2007,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,550108,02/07/2007,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),11,44,4,4,4,1,1,1,1,1,12,52,4,4,8,52,2,6,31,10,64,6,6,24,25,9,29,31,13,53,4,13,58,4,No,8,53,7
143569,566342,1,,29/10/2007,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,560998,30/01/2008,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),9,31,3,3,3,1,1,1,1,1,7,31,4,2,6,34,1,5,11,7,41,6,3,19,16,4,21,19,10,34,3,10,37,4,No,6,38,6
143569,573381,1,,06/05/2008,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,567241,16/05/2008,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),6,20,3,2,2,1,1,1,1,1,5,19,4,2,3,57,,1,0,4,27,7,3,13,23,3,13,23,7,24,3,7,26,4,No,4,28,7
143569,587327,1,,20/11/2008,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,579591,27/01/2009,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),10,40,4,4,5,1,1,1,1,1,9,32,4,2,6,35,1,4,13,8,50,6,3,20,15,6,26,23,12,46,4,12,50,4,No,6,38,6
143569,591001,1,,31/03/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,583743,27/04/2009,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),9,34,4,5,6,1,1,1,1,1,10,39,4,3,7,37,1,4,18,8,50,6,7,23,30,7,25,28,12,45,4,12,50,4,No,9,61,7
143569,599351,1,,13/10/2009,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: LOW FLOW monitoring/investigation - Water Resources strategic needs,597003,17/02/2010,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOG ABUNDANCE: Estimate of the log abundance (scale as  BT001),10,36,4,6,8,1,3,1,3,4,7,26,4,1,5,21,,3,0,8,46,6,2,20,10,2,22,9,11,40,4,11,41,4,No,8,48,6
56217,147633,1,,13/03/1985,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115071,13/03/1985,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),2,3,2,,,,,,,,,,,,,,,,,,,,,2,0,,2,0,2,5,2,2,4,2,No,,,
56217,147990,1,,10/02/1987,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115467,10/02/1987,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),7,23,3,,,,,,,,4,14,4,1,1,100,1,1,66,5,33,7,,2,0,3,10,30,7,26,4,7,23,3,No,,,
56217,147987,1,,10/02/1987,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115464,10/02/1987,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),6,22,4,,,,,,,,4,15,4,1,1,100,1,1,51,4,28,7,,2,0,3,9,33,6,23,4,6,21,4,No,,,
56217,148109,1,,30/06/1987,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115594,30/06/1987,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),6,22,4,,,,,,,,4,14,4,1,1,100,1,1,98,4,27,7,,2,0,3,7,43,6,21,4,6,23,4,No,,,
56217,175026,1,,10/05/1989,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,115771,10/05/1989,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),9,35,4,,,,,,,,8,29,4,1,1,100,1,1,34,9,58,6,,,,3,11,27,10,41,4,10,41,4,No,,,
56217,172848,1,,02/04/1990,FRESHWATER: INVERTEBRATE All macroinvertebrate samples,"3-MIN POND NET (BT001): 3-min active sampling, 1-min hand search as per BT001",Local: ROUTINE - Any sample collected regularly for 'local' monitoring purposes,116569,02/04/1990,LABORATORY PRIMARY: Analysed in laboratory by primary analyst,LOCAL ABUNDANCE: Estimate of abundance (locally defined scale),3,10,3,,,,,,,,2,8,4,,,,,0,0,2,15,8,,3,0,2,7,29,3,10,3,3,10,3,No,,,
